from_x,from_y,to_x,to_y,time_cost,direction_penalty,angle_penalty,lateral_penalty,total_cost
91,17,90,17,0.4693,0.0000,1.9280,6.0895,8.4868
91,17,91,16,0.4693,1.0000,0.6456,8.4197,109.5346
91,17,90,16,0.1414,0.0000,1.4018,9.7830,11.3262
91,17,92,16,0.7920,1.0000,0.0959,6.9781,107.8661
92,16,91,16,0.4459,0.0000,1.9351,8.4197,10.8007
92,16,93,15,0.7375,1.0000,0.1035,9.4609,110.3019
89,19,88,19,0.1000,0.0000,1.9111,1.9312,3.9423
89,19,89,18,0.4955,1.0000,0.6081,3.8841,104.9877
89,19,89,20,0.4955,0.0000,1.4019,3.5570,5.4544
89,19,88,18,0.6307,0.0000,1.3528,5.5783,7.5618
89,19,88,20,0.6307,0.0000,1.9397,1.7968,4.3672
89,19,90,20,0.7247,1.0000,0.6265,5.0788,106.4300
90,20,89,20,0.1000,0.0000,1.9157,3.5570,5.5727
90,20,91,20,0.1000,1.0000,0.0720,6.5696,106.7416
90,20,90,21,0.1000,0.0000,1.3919,8.7781,10.2699
90,20,89,21,0.1414,0.0000,1.9357,7.1073,9.1844
89,20,88,20,0.1000,0.0000,1.9063,1.7968,3.8031
89,20,89,21,0.1000,0.0000,1.4121,7.1073,8.6194
89,20,88,19,0.1414,0.0000,1.3528,1.9312,3.4255
89,20,88,21,0.1414,0.0000,1.9436,5.4414,7.5264
89,20,90,21,0.1414,1.0000,0.6265,8.7781,109.5460
91,20,92,20,0.4955,1.0000,0.0649,8.0743,108.6348
91,20,90,21,0.6307,0.0000,1.9276,8.7781,11.3364
91,20,92,20,0.4955,1.0000,0.0649,8.0743,108.6348
91,20,90,21,0.6307,0.0000,1.9276,8.7781,11.3364
88,20,87,20,0.4459,0.0000,1.8961,0.9380,3.2801
88,20,88,19,0.5502,1.0000,0.5879,1.9312,103.0693
88,20,88,21,0.4459,0.0000,1.4331,5.4414,7.3205
88,20,87,19,0.7375,0.0000,1.3311,3.5493,5.6179
88,20,87,21,0.1414,0.0000,1.9475,3.7550,5.8439
88,20,89,21,0.7375,1.0000,0.6472,7.1073,108.4919
90,17,89,17,0.4459,0.0000,1.9241,7.6047,9.9748
90,17,90,16,0.4459,1.0000,0.6366,9.7830,110.8656
90,17,89,18,0.7375,0.0000,1.9276,3.8841,6.5492
90,17,91,16,0.7375,1.0000,0.0882,8.4197,109.2454
88,19,87,19,0.1000,0.0000,1.9013,3.5493,5.5506
88,19,88,18,0.1000,1.0000,0.5879,5.5783,106.2662
88,19,87,18,0.1414,0.0000,1.3421,7.1481,8.6316
88,19,87,20,0.1414,0.0000,1.9475,0.9380,3.0269
88,19,89,18,0.1414,1.0000,0.0724,3.8841,104.0978
92,20,93,20,0.1000,1.0000,0.0616,9.4595,109.6211
89,18,88,18,0.4693,0.0000,1.9111,5.5783,7.9588
89,18,89,17,0.4693,1.0000,0.6179,7.6047,108.6919
89,18,88,17,0.1414,0.0000,1.3633,9.1462,10.6509
87,20,86,20,0.4459,0.0000,1.8907,1.7533,4.0900
87,20,87,19,0.5502,1.0000,0.5669,3.5493,104.6664
87,20,87,21,0.4459,0.0000,1.4438,3.7550,5.6447
87,20,86,19,0.7375,0.0000,1.3199,5.3563,7.4137
87,20,86,21,0.1414,0.0000,1.9549,1.8344,3.9308
87,20,88,21,0.7375,1.0000,0.6689,5.4414,106.8478
87,20,86,20,0.4459,0.0000,1.8907,1.7533,4.0900
87,20,87,19,0.5502,1.0000,0.5669,3.5493,104.6664
87,20,87,21,0.4459,0.0000,1.4438,3.7550,5.6447
87,20,86,19,0.7375,0.0000,1.3199,5.3563,7.4137
87,20,86,21,0.1414,0.0000,1.9549,1.8344,3.9308
87,20,88,21,0.7375,1.0000,0.6689,5.4414,106.8478
91,16,90,16,0.4459,0.0000,1.9316,9.7830,12.1606
87,21,86,21,0.1000,0.0000,1.8851,1.8344,3.8196
87,21,88,21,0.1000,1.0000,0.0987,5.4414,105.6400
87,21,87,22,0.1000,0.0000,1.4545,7.2386,8.7931
87,21,86,20,0.1414,0.0000,1.3085,1.7533,3.2032
87,21,86,22,0.1414,0.0000,1.9585,5.3823,7.4823
87,21,88,22,0.1414,1.0000,0.6801,9.0714,109.8929
86,21,85,21,0.1000,0.0000,1.8732,1.1047,3.0780
86,21,86,20,0.1000,1.0000,0.5455,1.7533,102.3988
86,21,86,22,0.1000,0.0000,1.4763,5.3823,6.9586
86,21,85,20,0.1414,0.0000,1.2850,3.6486,5.0749
86,21,85,22,0.1414,0.0000,1.9620,3.5374,5.6409
86,21,87,22,0.1414,1.0000,0.6915,7.2386,108.0715
88,21,89,21,0.1000,1.0000,0.0889,7.1073,107.2961
88,21,88,22,0.1000,0.0000,1.4438,9.0714,10.6152
88,21,87,22,0.1414,0.0000,1.9512,7.2386,9.3312
88,18,87,18,0.4459,0.0000,1.9063,7.1481,9.5004
88,18,88,17,0.4459,1.0000,0.5981,9.1462,110.1903
88,18,87,19,0.7375,0.0000,1.9436,3.5493,6.2304
88,18,89,17,0.7375,1.0000,0.0763,7.6047,108.4186
89,17,88,17,0.4459,0.0000,1.9157,9.1462,11.5078
89,17,90,16,0.7375,1.0000,0.0843,9.7830,110.6048
87,19,86,19,0.1000,0.0000,1.8961,5.3563,7.3524
87,19,87,18,0.1000,1.0000,0.5774,7.1481,107.8255
87,19,86,18,0.1414,0.0000,1.3199,8.9146,10.3759
87,19,86,20,0.1414,0.0000,1.9512,1.7533,3.8460
86,20,85,20,0.1000,0.0000,1.8793,3.6486,5.6278
86,20,86,19,0.4955,1.0000,0.5562,5.3563,106.4080
86,20,85,19,0.6307,0.0000,1.2968,7.1151,9.0426
86,20,85,21,0.6307,0.0000,1.9620,1.1047,3.6975
87,19,86,19,0.1000,0.0000,1.8961,5.3563,7.3524
87,19,87,18,0.1000,1.0000,0.5774,7.1481,107.8255
87,19,86,18,0.1414,0.0000,1.3199,8.9146,10.3759
89,21,90,21,0.1000,1.0000,0.0800,8.7781,108.9581
89,21,88,22,0.1414,0.0000,1.9475,9.0714,11.1603
85,21,84,21,0.1000,0.0000,1.8670,2.0249,3.9919
85,21,85,20,0.4955,1.0000,0.5237,3.6486,104.6678
85,21,85,22,0.4955,0.0000,1.4873,3.5374,5.5203
85,21,84,20,0.6307,0.0000,1.2729,5.5179,7.4215
85,21,84,22,0.6307,0.0000,1.9687,1.4437,4.0431
85,21,86,22,0.7247,1.0000,0.7150,5.3823,106.8221
85,22,84,22,0.1000,0.0000,1.8605,1.4437,3.4042
85,22,86,22,0.1000,1.0000,0.1207,5.3823,105.6031
85,22,85,23,0.1000,0.0000,1.4984,6.9326,8.5309
85,22,84,21,0.1414,0.0000,1.2606,2.0249,3.4270
85,22,84,23,0.1414,0.0000,1.9719,4.8775,6.9908
85,22,86,23,0.1414,1.0000,0.7271,8.9043,109.7728
87,18,86,18,0.4459,0.0000,1.8961,8.9146,11.2567
87,18,86,19,0.7375,0.0000,1.9475,5.3563,8.0412
87,18,88,17,0.7375,1.0000,0.0683,9.1462,109.9520
86,19,85,19,0.4693,0.0000,1.8851,7.1151,9.4695
86,19,86,18,0.4693,1.0000,0.5562,8.9146,109.9401
86,19,85,20,0.7920,0.0000,1.9585,3.6486,6.3991
84,22,83,22,0.4459,0.0000,1.8537,1.1634,3.4630
84,22,84,21,0.5502,1.0000,0.5016,2.0249,103.0768
84,22,84,23,0.4459,0.0000,1.5207,4.8775,6.8442
84,22,83,21,0.7375,0.0000,1.2355,4.1968,6.1698
84,22,83,23,0.1414,0.0000,1.9749,2.8747,4.9910
84,22,85,23,0.7375,1.0000,0.7394,6.9326,108.4095
85,20,84,20,0.4693,0.0000,1.8732,5.5179,7.8605
85,20,85,19,0.4693,1.0000,0.5346,7.1151,108.1191
85,20,84,19,0.1414,0.0000,1.2850,9.0403,10.4667
85,20,84,21,0.7920,0.0000,1.9654,2.0249,4.7824
86,22,87,22,0.1000,1.0000,0.1093,7.2386,107.4478
86,22,86,23,0.1000,0.0000,1.4873,8.9043,10.4916
86,22,85,23,0.1414,0.0000,1.9654,6.9326,9.0394
84,21,83,21,0.1000,0.0000,1.8537,4.1968,6.1505
84,21,84,20,0.1000,1.0000,0.5127,5.5179,106.1306
84,21,83,20,0.1414,0.0000,1.2481,7.5334,8.9230
84,21,83,22,0.1414,0.0000,1.9719,1.1634,3.2767
87,22,88,22,0.4955,1.0000,0.1039,9.0714,109.6708
87,22,86,23,0.6307,0.0000,1.9620,8.9043,11.4970
83,22,82,22,0.4459,0.0000,1.8396,2.7814,5.0669
83,22,83,21,0.5502,1.0000,0.4793,4.1968,105.2263
83,22,83,23,0.4459,0.0000,1.5320,2.8747,4.8526
83,22,82,21,0.7375,0.0000,1.2226,6.1462,8.1063
83,22,82,23,0.1414,0.0000,1.9805,0.6670,2.7890
83,22,84,23,0.7375,1.0000,0.7645,4.8775,106.3796
83,22,82,22,0.4459,0.0000,1.8396,2.7814,5.0669
83,22,83,21,0.5502,1.0000,0.4793,4.1968,105.2263
83,22,83,23,0.4459,0.0000,1.5320,2.8747,4.8526
83,22,82,21,0.7375,0.0000,1.2226,6.1462,8.1063
83,22,82,23,0.1414,0.0000,1.9805,0.6670,2.7890
83,22,84,23,0.7375,1.0000,0.7645,4.8775,106.3796
83,23,82,23,0.1000,0.0000,1.8322,0.6670,2.5992
83,23,84,23,0.1000,1.0000,0.1463,4.8775,105.1238
83,23,83,24,0.1000,0.0000,1.5432,6.1642,7.8074
83,23,82,22,0.1414,0.0000,1.2096,2.7814,4.1323
83,23,82,24,0.1414,0.0000,1.9831,3.9097,6.0343
83,23,84,24,0.1414,1.0000,0.7774,8.2827,109.2016
82,23,81,23,0.1000,0.0000,1.8245,1.8048,3.7294
82,23,82,22,0.1000,1.0000,0.4568,2.7814,103.3381
82,23,82,24,0.1000,0.0000,1.5658,3.9097,5.5755
82,23,81,22,0.1414,0.0000,1.1963,5.0304,6.3681
82,23,81,24,0.1414,0.0000,1.9855,1.7523,3.8793
82,23,83,24,0.1414,1.0000,0.7904,6.1642,107.0960
84,23,85,23,0.1000,1.0000,0.1330,6.9326,107.1656
84,23,84,24,0.1000,0.0000,1.5320,8.2827,9.9147
84,23,83,24,0.1414,0.0000,1.9778,6.1642,8.2834
84,20,83,20,0.4459,0.0000,1.8605,7.5334,9.8398
84,20,84,19,0.4459,1.0000,0.5237,9.0403,110.0100
84,20,83,21,0.7375,0.0000,1.9719,4.1968,6.9062
84,20,85,19,0.7375,1.0000,0.0451,7.1151,107.8977
85,19,84,19,0.4459,0.0000,1.8793,9.0403,11.3656
85,19,86,18,0.7375,1.0000,0.0525,8.9146,109.7046
83,21,82,21,0.1000,0.0000,1.8468,6.1462,8.0929
83,21,83,20,0.1000,1.0000,0.4905,7.5334,108.1239
83,21,82,20,0.1414,0.0000,1.2355,9.5486,10.9255
83,21,82,22,0.1414,0.0000,1.9778,2.7814,4.9006
83,21,82,21,0.1000,0.0000,1.8468,6.1462,8.0929
83,21,83,20,0.1000,1.0000,0.4905,7.5334,108.1239
83,21,82,20,0.1414,0.0000,1.2355,9.5486,10.9255
83,21,82,22,0.1414,0.0000,1.9778,2.7814,4.9006
85,23,86,23,0.4955,1.0000,0.1268,8.9043,109.5266
85,23,84,24,0.6307,0.0000,1.9749,8.2827,10.8883
81,24,80,24,0.1000,0.0000,1.8003,0.9653,2.8656
81,24,82,24,0.1000,1.0000,0.1755,3.9097,104.1852
81,24,81,23,0.1000,1.0000,0.4342,1.8048,102.3391
81,24,81,25,0.1000,0.0000,1.5884,4.9120,6.6004
81,24,80,23,0.1414,0.0000,1.1557,4.0323,5.3294
81,24,80,25,0.1414,0.0000,1.9918,2.4853,4.6185
81,24,82,25,0.1414,1.0000,0.8306,7.1861,108.1581
82,22,81,22,0.1000,0.0000,1.8322,5.0304,6.9625
82,22,82,21,0.4955,1.0000,0.4680,6.1462,107.1097
82,22,81,21,0.6307,0.0000,1.2096,8.3562,10.1965
82,22,81,23,0.6307,0.0000,1.9831,1.8048,4.4186
81,23,80,23,0.1000,0.0000,1.8086,4.0323,5.9409
81,23,81,22,0.4955,1.0000,0.4455,5.0304,105.9714
81,23,80,22,0.6307,0.0000,1.1694,7.2645,9.0646
81,23,80,24,0.6307,0.0000,1.9899,0.9653,3.5858
81,23,82,24,0.7247,1.0000,0.8170,3.9097,105.4515
82,24,83,24,0.1000,1.0000,0.1604,6.1642,106.4246
82,24,82,25,0.1000,0.0000,1.5771,7.1861,8.8632
82,24,81,25,0.1414,0.0000,1.9878,4.9120,7.0412
82,24,83,25,0.1414,1.0000,0.8037,9.4834,110.4285
80,24,79,24,0.1000,0.0000,1.7918,3.1784,5.0702
80,24,80,23,0.4955,1.0000,0.4116,4.0323,104.9394
80,24,80,25,0.4955,0.0000,1.6108,2.4853,4.5916
80,24,79,23,0.6307,0.0000,1.1419,6.3510,8.1236
80,24,79,25,0.6307,0.0000,1.9935,0.4348,3.0590
80,24,81,25,0.7247,1.0000,0.8443,4.9120,106.4810
80,25,79,25,0.1000,0.0000,1.7831,0.4348,2.3179
80,25,81,25,0.1000,1.0000,0.1914,4.9120,105.2034
80,25,80,26,0.1000,0.0000,1.6219,5.6019,7.3238
80,25,79,24,0.1414,0.0000,1.1280,3.1784,4.4478
80,25,79,26,0.1414,0.0000,1.9950,3.1604,5.2968
80,25,81,26,0.1414,1.0000,0.8581,8.1125,109.1120
83,20,82,20,0.4459,0.0000,1.8537,9.5486,11.8483
83,20,82,21,0.7375,0.0000,1.9749,6.1462,8.8586
83,20,84,19,0.7375,1.0000,0.0415,9.0403,109.8193
83,24,84,24,0.4955,1.0000,0.1532,8.2827,108.9315
83,24,83,25,0.1000,0.0000,1.5545,9.4834,11.1379
83,24,82,25,0.6307,0.0000,1.9855,7.1861,9.8023
79,25,78,25,0.4459,0.0000,1.7650,2.7580,4.9689
79,25,79,24,0.5502,1.0000,0.3892,3.1784,104.1178
79,25,79,26,0.4459,0.0000,1.6330,3.1604,5.2393
79,25,78,24,0.7375,0.0000,1.1139,5.7443,7.5957
79,25,78,26,0.1414,0.0000,1.9975,0.9118,3.0507
79,25,80,26,0.7375,1.0000,0.8861,5.6019,107.2255
81,22,80,22,0.4693,0.0000,1.8167,7.2645,9.5505
81,22,81,21,0.4693,1.0000,0.4568,8.3562,109.2823
81,22,80,23,0.7920,0.0000,1.9878,4.0323,6.8121
81,22,82,21,0.7920,1.0000,0.0251,6.1462,106.9633
82,21,81,21,0.4693,0.0000,1.8396,8.3562,10.6652
82,21,82,20,0.4693,1.0000,0.4793,9.5486,110.4972
81,25,82,25,0.4955,1.0000,0.1833,7.1861,107.8650
81,25,81,26,0.1000,0.0000,1.5996,8.1125,9.8121
81,25,80,26,0.6307,0.0000,1.9935,5.6019,8.2261
80,23,79,23,0.4693,0.0000,1.8003,6.3510,8.6207
80,23,80,22,0.4693,1.0000,0.4229,7.2645,108.1568
80,23,79,22,0.1414,0.0000,1.1557,9.5655,10.8627
80,23,79,24,0.7920,0.0000,1.9918,3.1784,5.9622
78,26,77,26,0.1000,0.0000,1.7462,2.1268,3.9730
78,26,79,26,0.1000,1.0000,0.2259,3.1604,103.4862
78,26,78,25,0.1000,1.0000,0.3560,2.7580,103.2140
78,26,78,27,0.1000,0.0000,1.6657,3.5401,5.3058
78,26,77,25,0.1414,0.0000,1.0713,5.1454,6.3581
78,26,77,27,0.1414,0.0000,1.9991,0.9093,3.0498
78,26,79,27,0.1414,1.0000,0.9144,6.2365,107.2923
84,24,83,25,0.6307,0.0000,1.9805,9.4834,12.0946
79,24,78,24,0.1000,0.0000,1.7831,5.7443,7.6273
79,24,79,23,0.1000,1.0000,0.4004,6.3510,106.8514
79,24,78,23,0.1414,0.0000,1.1280,8.8333,10.1027
79,24,78,25,0.1414,0.0000,1.9963,2.7580,4.8957
79,26,80,26,0.1000,1.0000,0.2169,5.6019,105.9188
79,26,79,27,0.1000,0.0000,1.6440,6.2365,7.9805
79,26,78,25,0.1414,0.0000,1.0856,2.7580,3.9850
79,26,78,27,0.1414,0.0000,1.9984,3.5401,5.6799
79,26,80,27,0.1414,1.0000,0.9002,8.7140,109.7557
77,27,76,27,0.1000,0.0000,1.7267,2.1447,3.9714
77,27,78,27,0.1000,1.0000,0.2538,3.5401,103.8939
77,27,77,26,0.1000,1.0000,0.3343,2.1268,102.5611
77,27,77,28,0.1000,0.0000,1.6869,3.8474,5.6343
77,27,76,26,0.1414,0.0000,1.0426,4.8513,6.0353
77,27,76,28,0.1414,0.0000,2.0000,1.2433,3.3848
77,27,78,28,0.1414,1.0000,0.9574,6.4898,107.5887
78,25,77,25,0.1000,0.0000,1.7557,5.1454,7.0011
78,25,78,24,0.4955,1.0000,0.3781,5.7443,106.6179
78,25,77,24,0.6307,0.0000,1.0856,8.2019,9.9181
78,25,77,26,0.6307,0.0000,1.9984,2.1268,4.7558
77,26,76,26,0.1000,0.0000,1.7366,4.8513,6.6879
77,26,77,25,0.4955,1.0000,0.3451,5.1454,105.9860
77,26,76,25,0.6307,0.0000,1.0569,7.7791,9.4667
77,26,76,27,0.6307,0.0000,1.9996,2.1447,4.7750
77,26,78,27,0.7247,1.0000,0.9431,3.5401,105.2078
82,25,83,25,0.4955,1.0000,0.1678,9.4834,110.1467
82,25,81,26,0.6307,0.0000,1.9899,8.1125,10.7330
76,28,75,28,0.1000,0.0000,1.6964,1.8963,3.6927
76,28,77,28,0.1000,1.0000,0.2733,3.8474,104.2206
76,28,76,27,0.1000,1.0000,0.3131,2.1447,102.5578
76,28,76,29,0.1000,0.0000,1.7176,3.7823,5.5999
76,28,75,27,0.1414,0.0000,0.9994,4.7576,5.8983
76,28,75,29,0.1414,0.0000,1.9996,0.9505,3.0915
76,28,77,29,0.1414,1.0000,1.0006,6.6676,107.8097
80,26,81,26,0.4955,1.0000,0.1997,8.1125,108.8077
80,26,80,27,0.1000,0.0000,1.6330,8.7140,10.4471
80,26,79,27,0.6307,0.0000,1.9963,6.2365,8.8635
78,27,79,27,0.4955,1.0000,0.2350,6.2365,106.9669
78,27,78,28,0.1000,0.0000,1.6764,6.4898,8.2662
78,27,77,28,0.6307,0.0000,1.9996,3.8474,6.4776
78,27,79,28,0.6307,1.0000,0.9431,9.1946,110.7684
80,22,79,22,0.4459,0.0000,1.8086,9.5655,11.8201
80,22,79,23,0.7375,0.0000,1.9899,6.3510,9.0784
80,22,81,21,0.7375,1.0000,0.0222,8.3562,109.1159
79,23,78,23,0.4459,0.0000,1.7918,8.8333,11.0711
79,23,79,22,0.4459,1.0000,0.4116,9.5655,110.4231
79,23,78,24,0.7375,0.0000,1.9935,5.7443,8.4753
76,27,75,27,0.1000,0.0000,1.7067,4.7576,6.5642
76,27,76,26,0.4955,1.0000,0.3236,4.8513,105.6705
76,27,75,26,0.6307,0.0000,1.0282,7.6418,9.3006
76,27,75,28,0.6307,0.0000,1.9999,1.8963,4.5269
76,27,77,28,0.7247,1.0000,0.9718,3.8474,105.5439
82,20,81,21,0.7375,0.0000,1.9778,8.3562,11.0715
75,29,74,29,0.1000,0.0000,1.6756,2.1947,3.9703
75,29,76,29,0.1000,1.0000,0.3036,3.7823,104.1859
75,29,75,28,0.1000,1.0000,0.2824,1.8963,102.2787
75,29,75,30,0.1000,0.0000,1.7372,3.7438,5.5810
75,29,74,28,0.1414,0.0000,0.9707,4.7713,5.8834
75,29,74,30,0.1414,0.0000,1.9974,1.0131,3.1519
75,29,76,30,0.1414,1.0000,1.0293,6.5606,107.7314
78,24,77,24,0.4693,0.0000,1.7650,8.2019,10.4362
78,24,78,23,0.4693,1.0000,0.3892,8.8333,109.6919
78,24,77,25,0.7920,0.0000,1.9975,5.1454,7.9348
77,28,78,28,0.4955,1.0000,0.2634,6.4898,107.2488
77,28,77,29,0.1000,0.0000,1.7076,6.6676,8.4752
77,28,76,29,0.6307,0.0000,1.9999,3.7823,6.4129
77,28,78,29,0.6307,1.0000,0.9718,9.4342,111.0367
77,25,76,25,0.4693,0.0000,1.7462,7.7791,9.9946
77,25,77,24,0.4693,1.0000,0.3560,8.2019,109.0272
77,25,76,26,0.7920,0.0000,1.9991,4.8513,7.6425
75,28,74,28,0.1000,0.0000,1.6861,4.7713,6.5573
75,28,75,27,0.4955,1.0000,0.2924,4.7576,105.5455
75,28,74,27,0.6307,0.0000,0.9850,7.5423,9.1580
75,28,74,29,0.6307,0.0000,1.9991,2.1947,4.8244
75,28,76,29,0.7247,1.0000,1.0150,3.7823,105.5220
74,30,73,30,0.1000,0.0000,1.6438,2.4755,4.2193
74,30,75,30,0.1000,1.0000,0.3244,3.7438,104.1681
74,30,74,29,0.1000,1.0000,0.2628,2.1947,102.5574
74,30,74,31,0.1000,0.0000,1.7652,3.2122,5.0774
74,30,73,29,0.1414,0.0000,0.9422,5.1591,6.2428
74,30,73,31,0.1414,0.0000,1.9950,0.3109,2.4473
74,30,75,31,0.1414,1.0000,1.0719,6.2649,107.4782
76,26,75,26,0.4693,0.0000,1.7267,7.6418,9.8379
76,26,76,25,0.4693,1.0000,0.3343,7.7791,108.5827
76,26,75,27,0.7920,0.0000,2.0000,4.7576,7.5496
73,31,72,31,0.1000,0.0000,1.6223,3.0283,4.7506
73,31,74,31,0.1000,1.0000,0.3562,3.2122,103.6684
73,31,73,30,0.1000,1.0000,0.2348,2.4755,102.8103
73,31,73,32,0.1000,0.0000,1.7912,2.8552,4.7464
73,31,72,30,0.1414,0.0000,0.9003,5.5043,6.5460
73,31,72,32,0.1414,0.0000,1.9901,1.0853,3.2169
73,31,74,32,0.1414,1.0000,1.0997,5.8220,107.0631
76,29,77,29,0.4955,1.0000,0.2933,6.6676,107.4565
76,29,76,30,0.1000,0.0000,1.7275,6.5606,8.3882
76,29,75,30,0.6307,0.0000,1.9991,3.7438,6.3735
76,29,77,30,0.6307,1.0000,1.0150,9.4348,111.0805
79,27,80,27,0.4955,1.0000,0.2259,8.7140,109.4354
79,27,79,28,0.1000,0.0000,1.6657,9.1946,10.9603
79,27,78,28,0.6307,0.0000,1.9991,6.4898,9.1196
81,26,80,27,0.1414,0.0000,1.9950,8.7140,10.8505
74,29,73,29,0.1000,0.0000,1.6651,5.1591,6.9242
74,29,74,28,0.4955,1.0000,0.2725,4.7713,105.5392
74,29,73,28,0.6307,0.0000,0.9564,7.7212,9.3083
74,29,73,30,0.6307,0.0000,1.9963,2.4755,5.1024
74,29,75,30,0.7247,1.0000,1.0436,3.7438,105.5120
75,27,74,27,0.4693,0.0000,1.6964,7.5423,9.7080
75,27,75,26,0.4693,1.0000,0.3131,7.6418,108.4242
75,27,74,28,0.7920,0.0000,1.9996,4.7713,7.5629
75,30,76,30,0.4955,1.0000,0.3139,6.5606,107.3701
75,30,75,31,0.1000,0.0000,1.7561,6.2649,8.1210
75,30,74,31,0.6307,0.0000,1.9963,3.2122,5.8392
75,30,76,31,0.6307,1.0000,1.0578,9.2900,110.9784
72,32,71,32,0.1000,0.0000,1.5901,3.8362,5.5262
72,32,73,32,0.1000,1.0000,0.3884,2.8552,103.3437
72,32,72,31,0.1000,1.0000,0.2173,3.0283,103.3455
72,32,72,33,0.1000,0.0000,1.8074,1.8532,3.7606
72,32,71,31,0.1414,0.0000,0.8730,6.1747,7.1891
72,32,71,33,0.1414,0.0000,1.9860,1.3938,3.5212
72,32,73,33,0.1414,1.0000,1.1404,5.0681,106.3500
73,30,72,30,0.1000,0.0000,1.6331,5.5043,7.2374
73,30,73,29,0.4955,1.0000,0.2532,5.1591,105.9079
73,30,72,29,0.6307,0.0000,0.9142,8.1202,9.6650
73,30,72,31,0.6307,0.0000,1.9935,3.0283,5.6525
73,30,74,31,0.7247,1.0000,1.0858,3.2122,105.0227
79,22,78,23,0.1414,0.0000,1.9918,8.8333,10.9665
74,31,75,31,0.4955,1.0000,0.3455,6.2649,107.1059
74,31,74,32,0.1000,0.0000,1.7741,5.8220,7.6961
74,31,73,32,0.6307,0.0000,1.9919,2.8552,5.4778
74,31,75,32,0.6307,1.0000,1.0858,8.8605,110.5770
78,23,77,24,0.7375,0.0000,1.9963,8.2019,10.9357
78,28,79,28,0.1000,1.0000,0.2538,9.1946,109.5484
78,28,78,29,0.1000,0.0000,1.6869,9.4342,11.2211
78,28,77,29,0.1414,0.0000,2.0000,6.6676,8.8091
74,28,73,28,0.4693,0.0000,1.6756,7.7212,9.8662
74,28,74,27,0.4693,1.0000,0.2824,7.5423,108.2940
74,28,73,29,0.7920,0.0000,1.9983,5.1591,7.9495
73,32,74,32,0.4955,1.0000,0.3669,5.8220,106.6845
73,32,73,33,0.1000,0.0000,1.7994,5.0681,6.9675
73,32,72,31,0.7247,0.0000,0.8866,3.0283,4.6395
73,32,72,33,0.6307,0.0000,1.9881,1.8532,4.4720
73,32,74,33,0.6307,1.0000,1.1270,8.2527,110.0104
71,33,70,33,0.1000,0.0000,1.5686,4.6687,6.3374
71,33,72,33,0.1000,1.0000,0.4099,1.8532,102.3632
71,33,71,32,0.1000,1.0000,0.1926,3.8362,104.1288
71,33,71,34,0.1000,0.0000,1.8226,1.3869,3.3095
71,33,70,32,0.1414,0.0000,0.8333,7.0252,7.9999
71,33,70,34,0.1414,0.0000,1.9813,2.6296,4.7524
71,33,72,34,0.1414,1.0000,1.1667,4.3049,105.6130
72,31,71,31,0.1000,0.0000,1.6116,6.1747,7.8863
72,31,72,30,0.4955,1.0000,0.2259,5.5043,106.2257
72,31,71,30,0.6307,0.0000,0.8866,8.6092,10.1264
72,31,71,32,0.6307,0.0000,1.9881,3.8362,6.4550
72,33,73,33,0.4955,1.0000,0.3992,5.0681,105.9628
72,33,72,34,0.1000,0.0000,1.8151,4.3049,6.2200
72,33,71,32,0.7247,0.0000,0.8463,3.8362,5.4072
72,33,71,34,0.6307,0.0000,1.9837,1.3869,4.0013
72,33,73,34,0.6307,1.0000,1.1537,7.4935,109.2778
77,24,76,25,0.7375,0.0000,1.9984,7.7791,10.5150
80,27,79,28,0.1414,0.0000,1.9984,9.1946,11.3344
76,25,75,26,0.7375,0.0000,1.9996,7.6418,10.3789
77,29,78,29,0.1000,1.0000,0.2733,9.4342,109.8075
77,29,77,30,0.1000,0.0000,1.7176,9.4348,11.2524
77,29,76,30,0.1414,0.0000,1.9996,6.5606,8.7016
73,29,72,29,0.4693,0.0000,1.6438,8.1202,10.2333
73,29,73,28,0.4693,1.0000,0.2628,7.7212,108.4533
73,29,72,30,0.7920,0.0000,1.9950,5.5043,8.2913
71,34,70,34,0.4955,0.0000,1.5580,2.6296,4.6831
71,34,72,34,0.4955,1.0000,0.4207,4.3049,105.2211
71,34,71,35,0.1000,0.0000,1.8369,3.1192,5.0561
71,34,70,33,0.7247,0.0000,0.8204,4.6687,6.2138
71,34,70,35,0.6307,0.0000,1.9762,0.3263,2.9331
71,34,72,35,0.6307,1.0000,1.1922,6.4498,108.2727
75,26,74,27,0.7375,0.0000,1.9999,7.5423,10.2797
71,32,70,32,0.1000,0.0000,1.5793,7.0252,8.7045
71,32,71,31,0.4955,1.0000,0.2088,6.1747,106.8790
71,32,70,31,0.6307,0.0000,0.8596,9.3569,10.8471
71,32,70,33,0.6307,0.0000,1.9837,4.6687,7.2831
72,30,71,30,0.4693,0.0000,1.6223,8.6092,10.7008
72,30,72,29,0.4693,1.0000,0.2348,8.1202,108.8243
72,30,71,31,0.7920,0.0000,1.9919,6.1747,8.9586
70,34,69,34,0.1000,0.0000,1.5474,5.8385,7.4859
70,34,70,33,0.1000,1.0000,0.1774,4.6687,104.9461
70,34,70,35,0.1000,0.0000,1.8436,0.3263,2.2699
70,34,69,33,0.1414,0.0000,0.8078,7.9737,8.9229
70,34,69,35,0.1414,0.0000,1.9735,3.6478,5.7627
70,34,71,35,0.1414,1.0000,1.2047,3.1192,104.4653
